author,title,pages,year,booktitle,ee,crossref,url,genre
"['Jirayus Jiarpakdee', 'Chakkrit Tantithamthavorn', 'Christoph Treude']",Artefact: An R Implementation of the AutoSpearman Function.,['711'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00083', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00083']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#JiarpakdeeTT18a'],inproceedings
"['Da Huo', 'Tao Ding', 'Collin McMillan', 'Malcom Gethers']",An Empirical Study of the Effects of Expert Knowledge on Bug Reports.,['1-10'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.22', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.22']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#HuoDMG14'],inproceedings
"['Vlas Zyrianov', 'Drew T. Guarnera', 'Cole S. Peterson', 'Bonita Sharif', 'Jonathan I. Maletic']",Automated Recording and Semantics-Aware Replaying of High-Speed Eye Tracking and Interaction Data to Support Cognitive Studies of Software Engineering Tasks.,['464-475'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00051'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#ZyrianovGPSM20'],inproceedings
['Kevin Moran'],Improving Bug Reporting and Testing for Mobile Applications.,['620'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.105', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.105']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#Moran16'],inproceedings
"['Guolong Zheng', 'Hamid Bagheri', 'ThanhVu Nguyen']",Debugging Declarative Models in Alloy.,['844-848'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00107'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#ZhengBN20'],inproceedings
"['Vaibhav Saini', 'Hitesh Sajnani', 'Cristina V. Lopes']",Comparing Quality Metrics for Cloned and Non Cloned Java Methods: A Large Scale Empirical Study.,['256-266'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.94', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.94']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#SainiSL16'],inproceedings
"['Wei Li', 'Haozhe Qin', 'Shuhan Yan', 'Beijun Shen', 'Yuting Chen']",Learning Code-Query Interaction for Enhancing Code Searches.,['115-126'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00021'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#LiQYSC20'],inproceedings
"['Bruno da Silva 0002', 'Chloe Hebert', 'Abhishu Rawka', 'Siriwan Sereesathien']",Robin: A Voice Controlled Virtual Teammate for Software Developers and Teams.,['789-791'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00092'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#SilvaHRS20'],inproceedings
"['Abhishek Sharma 0002', 'Yuan Tian 0008', 'David Lo 0001']",What's hot in software engineering Twitter space?,['541-545'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332510', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332510']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#SharmaTL15'],inproceedings
"['Fabio Palomba', 'Marco Zanoni', 'Francesca Arcelli Fontana', 'Andrea De Lucia', 'Rocco Oliveto']",Smells Like Teen Spirit: Improving Bug Prediction Performance Using the Intensity of Code Smells.,['244-255'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.27', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.27']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#PalombaZFLO16'],inproceedings
['Wei Zhang'],Efficient Bug Triage For Industrial Environments.,['727-735'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00082'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#Zhang20'],inproceedings
"['Moses Openja', 'Bram Adams', 'Foutse Khomh']",Analysis of Modern Release Engineering Topics : - A Large-Scale Study using StackOverflow -.,['104-114'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00020'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#OpenjaAK20'],inproceedings
"['Hobum Kwon', 'Juwon Ahn', 'Sunggyu Choi', 'Jakub Siewierski', 'Piotr Kosko', 'Piotr Szydelko']",An Experience Report of the API Evolution and Maintenance for Software Platforms.,['587-590'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00034', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00034']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#KwonACSKS18'],inproceedings
"['Giovanni Grano', 'Cristian De Iaco', 'Fabio Palomba', 'Harald C. Gall']",Pizza versus Pinsa: On the Perception and Measurability of Unit Test Code Quality.,['336-347'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00040'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#GranoIPG20'],inproceedings
"['Jeffrey Svajlenko', 'Chanchal K. Roy']",BigCloneEval: A Clone Detection Tool Evaluation Framework with BigCloneBench.,['596-600'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.62', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.62']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#SvajlenkoR16'],inproceedings
"['Gustavo Pinto 0001', 'Kenan Liu', 'Fernando Castor', 'Yu David Liu']","Artifacts for ""A Comprehensive Study on the Energy Efficiency of Java's Thread-Safe Collections"".",['614-615'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.86', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.86']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#PintoLCL16a'],inproceedings
"['Thazin Win Win Aung', 'Huan Huo', 'Yulei Sui']",Interactive Traceability Links Visualization using Hierarchical Trace Map.,['367-369'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00059'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#AungHS19'],inproceedings
"['Gábor Szoke', 'Csaba Nagy 0001', 'Péter Hegedüs', 'Rudolf Ferenc', 'Tibor Gyimóthy']",Do automatic refactorings improve maintainability? An industrial case study.,['429-438'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332494', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332494']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#SzokeNHFG15'],inproceedings
"['Aiko Yamashita', 'Marco Zanoni', 'Francesca Arcelli Fontana', 'Bartosz Walter']",Inter-smell relations in industrial and open source systems: A replication and comparative analysis.,['121-130'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332458', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332458']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#YamashitaZFW15'],inproceedings
"['Melina Mongiovi', 'Gustavo Mendes', 'Rohit Gheyi', 'Gustavo Soares', 'Márcio Ribeiro 0001']",Scaling Testing of Refactoring Engines.,['371-380'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.59', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.59']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#MongioviMGSR14'],inproceedings
['Marios Fokaefs'],WSDarwin: A Framework for the Support of Web Service Evolution.,['668'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.123', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.123']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#Fokaefs14'],inproceedings
"['Stefanie Beyer', 'Martin Pinzger 0001']",A Manual Categorization of Android App Development Issues on Stack Overflow.,['531-535'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.88', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.88']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#BeyerP14'],inproceedings
"['Shaowei Wang 0002', 'David Lo 0001', 'Bogdan Vasilescu', 'Alexander Serebrenik']",EnTagRec: An Enhanced Tag Recommendation System for Software Information Sites.,['291-300'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.51', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.51']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#WangLVS14'],inproceedings
"['Wilhelm Kirchmayr', 'Michael Moser', 'Ludwig Nocke', 'Josef Pichler', 'Rudolf Tober']",Integration of Static and Dynamic Code Analysis for Understanding Legacy Source Code.,['543-552'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.70', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.70']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#KirchmayrMNPT16'],inproceedings
"['Xin Xia 0001', 'David Lo 0001', 'Xinyu Wang 0001', 'Xiaohu Yang']",Who should review this change?: Putting text and file location analyses together for more accurate recommendations.,['261-270'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332472', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332472']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#XiaLWY15'],inproceedings
"['Stanislav Levin', 'Amiram Yehudai']",The Co-evolution of Test Maintenance and Code Maintenance through the Lens of Fine-Grained Semantic Changes.,['35-46'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.9', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.9']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#LevinY17'],inproceedings
"['Shuai Wang 0001', 'Thomas Schwitalla', 'Tao Yue 0002', 'Shaukat Ali 0001', 'Jan F. Nygård']",RCIA: Automated Change Impact Analysis to Facilitate a Practical Cancer Registry System.,['603-612'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.22', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.22']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#WangSYAN17'],inproceedings
"['Yu Zhou 0010', 'Yanxiang Tong', 'Ruihang Gu', 'Harald C. Gall']",Combining Text Mining and Data Mining for Bug Report Classification.,['311-320'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.53', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.53']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#ZhouTGG14'],inproceedings
"['Keisuke Yano', 'Akihiko Matsuo']",Moderate Detection and Removal of Omnipresent Modules in Software Clustering.,['662-666'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00068'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#YanoM20'],inproceedings
"['Qi Feng', 'Chengdong Feng', 'Weijiang Hong']",Graph Neural Network-based Vulnerability Predication.,['800-801'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00096'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#FengFH20'],inproceedings
"['Gerald Schermann', 'Philipp Leitner 0001']",Search-Based Scheduling of Experiments in Continuous Deployment.,['485-495'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00059', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00059']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#SchermannL18'],inproceedings
"['Qiao Huang', 'Xin Xia 0001', 'David Lo 0001']",Supervised vs Unsupervised Models: A Holistic Look at Effort-Aware Just-in-Time Defect Prediction.,['159-170'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.51', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.51']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#HuangXL17'],inproceedings
"['Mohammed Alhamed', 'Tim Storer']",Estimating Software Task Effort in Crowds.,['281-285'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00042'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#AlhamedS19'],inproceedings
"['Pronnoy Goswami', 'Saksham Gupta', 'Zhiyuan Li', 'Na Meng', 'Daphne Yao']",Investigating The Reproducibility of NPM Packages.,['677-681'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00071'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#GoswamiGLMY20'],inproceedings
"['Gustavo Santos', 'Nicolas Anquetil', 'Anne Etien', 'Stéphane Ducasse', 'Marco Tulio Valente']","System specific, source code transformations.",['221-230'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332468', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332468']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#SantosAEDV15'],inproceedings
"['Benjamin Biegel 0001', 'Fabian Beck 0001', 'Benedikt Lesch', 'Stephan Diehl 0001']",Code Tagging as a Social Game.,['411-415'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.64', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.64', 'https://www.wikidata.org/entity/Q57263029']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#0001BLD14'],inproceedings
"['Stefan Stanciulescu', 'Sandro Schulze', 'Andrzej Wasowski']",Forked and integrated variants in an open-source firmware project.,['151-160'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332461', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332461']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#StanciulescuSW15'],inproceedings
"['Ulf Kargén', 'Nahid Shahmehri']",Towards Accurate Binary Correspondence Using Runtime-Observed Values.,['438-442'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.54', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.54']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#KargenS16'],inproceedings
"['Anand Ashok Sawant', 'Guangzhe Huang', 'Gabriel Vilen', 'Stefan Stojkovski', 'Alberto Bacchelli']",Why are Features Deprecated? An Investigation Into the Motivation Behind Deprecation.,['13-24'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00011', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00011']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#SawantHVSB18'],inproceedings
"['Christian Donald Newman', 'Michael John Decker', 'Reem S. Alsuhaibani', 'Anthony Peruma', 'Dishant Kaushik', 'Emily Hill 0001']",An Empirical Study of Abbreviations and Expansions in Software Artifacts.,['269-279'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00040'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#NewmanDAPKH19'],inproceedings
"['Karan Aggarwal', 'Abram Hindle', 'Eleni Stroulia']",GreenAdvisor: A tool for analyzing the impact of software evolution on energy consumption.,['311-320'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332477', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332477']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#AggarwalHS15'],inproceedings
"['Zhipeng Gao', 'Vinoj Jayasundara', 'Lingxiao Jiang', 'Xin Xia 0001', 'David Lo 0001', 'John C. Grundy']",SmartEmbed: A Tool for Clone and Bug Detection in Smart Contracts through Structural Code Embedding.,['394-397'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00067'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#GaoJJ00G19'],inproceedings
"['Liuqing Li', 'He Feng', 'Wenjie Zhuang', 'Na Meng', 'Barbara G. Ryder']",CCLearner: A Deep Learning-Based Clone Detection Approach.,['249-260'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.46', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.46']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#LiFZMR17'],inproceedings
"['Xuhong Ren', 'Bing Yu', 'Hua Qi', 'Felix Juefei-Xu', 'Zhuo Li', 'Wanli Xue', 'Lei Ma 0003', 'Jianjun Zhao']",Few-Shot Guided Mix for DNN Repairing.,['717-721'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00079'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#RenYQJLXMZ20'],inproceedings
"['Hoan Anh Nguyen', 'Anh Tuan Nguyen 0001', 'Tien N. Nguyen']",Using Topic Model to Suggest Fine-Grained Source Code Changes.,['200-210'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.40', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.40']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#NguyenNN16'],inproceedings
"['Haipeng Cai', 'Barbara G. Ryder']",DroidFax: A Toolkit for Systematic Characterization of Android Applications.,['643-647'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.35', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.35']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#CaiR17a'],inproceedings
"['Shahriar Rostami', 'Laleh Mousavi Eshkevari', 'Davood Mazinanian', 'Nikolaos Tsantalis']",Detecting Function Constructors in JavaScript.,['488-492'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.29', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.29']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#RostamiEMT16'],inproceedings
"['Keheliya Gallaba', 'Quinn Hanam', 'Ali Mesbah 0001', 'Ivan Beschastnikh']",Refactoring Asynchrony in JavaScript.,['353-363'],2017,ICSME,"['https://doi.org/10.1109/ICSME.2017.83', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2017.83']",['conf/icsm/2017'],['db/conf/icsm/icsme2017.html#GallabaH0B17'],inproceedings
"['Yigit Küçük', 'Tim A. D. Henderson', 'Andy Podgurski']",The Impact of Rare Failures on Statistical Fault Localization: The Case of the Defects4J Suite.,['24-28'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00012'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#KucukHP19'],inproceedings
"['Stefan Fischer 0006', 'Lukas Linsbauer', 'Roberto Erick Lopez-Herrejon', 'Alexander Egyed']",Enhancing Clone-and-Own with Systematic Reuse for Developing Software Variants.,['391-400'],2014,ICSME,"['https://doi.org/10.1109/ICSME.2014.61', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2014.61']",['conf/icsm/2014'],['db/conf/icsm/icsme2014.html#FischerLLE14'],inproceedings
"['Takashi Ishio', 'Naoto Maeda', 'Kensuke Shibuya', 'Katsuro Inoue']",Cloned Buggy Code Detection in Practice Using Normalized Compression Distance.,['591-594'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00022', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00022']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#IshioMSI18'],inproceedings
"['Ravi Khadka', 'Prajan Shrestha', 'Bart Klein', 'Amir Saeidi', 'Jurriaan Hage', 'Slinger Jansen', 'Edwin van Dis', 'Magiel Bruntink']",Does software modernization deliver what it aimed for? A post modernization analysis of five software modernization case studies.,['477-486'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332499', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332499']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#KhadkaSKSHJDB15'],inproceedings
"['Christian D. Newman', 'Michael John Decker', 'Reem S. Alsuhaibani', 'Anthony Peruma', 'Dishant Kaushik', 'Emily Hill 0001']",An Open Dataset of Abbreviations and Expansions.,['280'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00041'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#NewmanDAPKH19a'],inproceedings
"['Leonard Punt', 'Sjoerd Visscher', 'Vadim Zaytsev']",Experimental Data for the A?B*A Pattern in CSS: Inputs and Outputs.,['616'],2016,ICSME,"['https://doi.org/10.1109/ICSME.2016.91', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2016.91']",['conf/icsm/2016'],['db/conf/icsm/icsme2016.html#PuntVZ16b'],inproceedings
"['Darius Sas', 'Paris Avgeriou', 'Francesca Arcelli Fontana']",Investigating Instability Architectural Smells Evolution: An Exploratory Case Study.,['557-567'],2019,ICSME,['https://doi.org/10.1109/ICSME.2019.00090'],['conf/icsm/2019'],['db/conf/icsm/icsme2019.html#SasAF19'],inproceedings
"['Earl W. Huff Jr.', 'Kwajo Boateng', 'Makayla Moster', 'Paige Rodeghero', 'Julian Brinkley']",Examining The Work Experience of Programmers with Visual Impairments.,['707-711'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00077'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#HuffBMRB20'],inproceedings
"['Eeshita Biswas', 'Mehmet Efruz Karabulut', 'Lori L. Pollock', 'K. Vijay-Shanker']",Achieving Reliable Sentiment Analysis in the Software Engineering Domain using BERT.,['162-173'],2020,ICSME,['https://doi.org/10.1109/ICSME46990.2020.00025'],['conf/icsm/2020'],['db/conf/icsm/icsme2020.html#BiswasKPV20'],inproceedings
"['Tosin Daniel Oyetoyan', 'Daniela Soares Cruzes', 'Christian Thurmann-Nielsen']",A decision support system to refactor class cycles.,['231-240'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332469', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332469']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#OyetoyanCT15'],inproceedings
"['Michael Wahler', 'Raphael Eidenbenz', 'Carsten Franke', 'Yvonne-Anne Pignolet']",Migrating legacy control software to multi-core hardware.,['458-466'],2015,ICSME,"['https://doi.org/10.1109/ICSM.2015.7332497', 'http://doi.ieeecomputersociety.org/10.1109/ICSM.2015.7332497']",['conf/icsm/2015'],['db/conf/icsm/icsme2015.html#WahlerEFP15'],inproceedings
"['Alexander LeClair', 'Zachary Eberhart', 'Collin McMillan']",Adapting Neural Text Classification for Improved Software Categorization.,['461-472'],2018,ICSME,"['https://doi.org/10.1109/ICSME.2018.00056', 'http://doi.ieeecomputersociety.org/10.1109/ICSME.2018.00056']",['conf/icsm/2018'],['db/conf/icsm/icsme2018.html#LeClairEM18'],inproceedings
